station_complex_id,station_complex,borough,latitude,longitude,nearby_attractions
453,82 St-Jackson Hts (7),Queens,40.747658,-73.8837,"Hairo's Nightclub, Zen Garden Spa, Sebra Salon & Spa, Friends Tavern, Target Elmhurst, California Sports Bar, Terraza 7, La Chiva Loca Party Bus, Spotnightclub, Spa Bellagio"
455,69 St (7),Queens,40.746326,-73.8964,"Alfonso's Bar, O'connor's Tail, Da Tang Tai Chi Spa, 3 Aunties Thai Markt, El Sancho, Giuseppe Verdi Monument, Diversity Plaza, Olympia Billiards pool & snooker, Spa Bellagio, Spotnightclub"
456,61 St-Woodside (7),Queens,40.74563,-73.902985,"Doughboy Park, America, NYC Adventure Tours, Station Bar, Lawrence Virgilio Playground, The Beerkeeper, Ebs Museum, Deseos Night Club, Charlie's Sports Bar, 3 Aunties Thai Markt"
457,52 St (7),Queens,40.74415,-73.91255,"Deseos Night Club, Bliss On Bliss Art Projects, Bar 43, Ebs Museum, The Beerkeeper, Doughboy Park, Lawrence Virgilio Playground, Station Bar, America, DermaMiracle Aesthetics"
458,46 St-Bliss St (7),Queens,40.743134,-73.918434,"SideTracks, Medi Spa By Steph, Paddy Duggan's Pub, Air Canada Booking, The Courtyard Ale House, One-of-a-Kind Thrift Shop, Sunnyside Thrift Shop, Oxygen Garden Spa, Lessage Laser Spa, Ttsbeautystudios"
459,40 St-Lowery St (7),Queens,40.743782,-73.92402,"One-of-a-Kind Thrift Shop, The Courtyard Ale House, SideTracks, Medi Spa By Steph, Paddy Duggan's Pub, Oxygen Garden Spa, Lessage Laser Spa, Ttsbeautystudios, Sculpture Space NYC, Thalia Hispanic Theatre"
46,Cortelyou Rd (Q),Brooklyn,40.640926,-73.96389,"Spread Love Tours, Lieutenant Federico Narvaez Tot Lot, Custom NYC Tours, Ditmas Park, Holy Innocents Roman Catholic Church, Ammy's Beauty Spa, St. Mark's United Methodist Church, Massage Studio34, Burlington, Kings Theatre"
460,33 St-Rawson St (7),Queens,40.744587,-73.931,"Capo Auction, Pure Spa & Salon, Alewife Brewing, Lou Lodati Park, Good Neighbor Queens, Indoor Extreme Sports, City Ice Pavilion, Velozcar, Elite Limousine Plus, NYBlackCar"
461,"Queensboro Plaza (7,N,W)",Queens,40.750584,-73.9402,"Everyone Comics And Books, CookSingleNYC, Esscape Room, Brooklyn Boulders, Leather Spa, Scenery Roof, Iconyc, Focal Point Beer Co, The Hub Bicycles, Ideal Image Queens"
463,Hunters Point Av (7),Queens,40.742214,-73.94891,"NYC VIP Limousine Services, Wonder Photo Shop, Water Taxi Beach, Ruby, The Creek and The Cave, Sunny Spa, 5-50 Gallery NYC, Domaine Bar a Vins, PJ Leahy's, Earth Angel Crystal"
464,Vernon Blvd-Jackson Av (7),Queens,40.742626,-73.95358,"Domaine Bar a Vins, PJ Leahy's, 5-50 Gallery NYC, Earth Angel Crystal, Sunny Spa, The Creek and The Cave, Ruby, NYC VIP Limousine Services, Wonder Photo Shop, Water Taxi Beach"
47,"Newkirk Plaza (B,Q)",Brooklyn,40.635082,-73.96279,"Ammy's Beauty Spa, Kent Theater, Spread Love Tours, Lieutenant Federico Narvaez Tot Lot, Ditmas Park, Sycamore Bar + Flowershop, Elite Gym, Chabad Lubavitch Of Kensington, Chabad Of Ditmas Park, Williamsburg, Brooklyn 4-course Progressive Meal"
471,34 St-Hudson Yards (7),Manhattan,40.755882,-74.00191,"Sean Kelly Gallery, Bella Abzug Park, New York Comic-Con, Jacob Javits Convention Center, Central Park Carriages, Cloud of Goods - New York, Automotive Luxury Limo & Car Service, Artisanal Premium Cheese Center, RealCar, Towingkey"
475,96 St (Q),Manhattan,40.784317,-73.94715,"Nyc luxor limo, George Glazer Gallery, Spark Your Creativity, Waterford Plaza, Able Nail Spa, Big Easy, Reifs Tavern, Bowling Green, New York, Biddy's Pub, Platinum Wellness Inc"
476,86 St (Q),Manhattan,40.77789,-73.95179,"City Swiggers, Church of the Holy Trinity, Schaller & Weber, Amenity Spa 85, Painting Party with Stelnikart Soiree, Yorkville Lock & Safe Co., Serendipity Nails & Spa 84, Union Square Play, Green Forest Body Work, The Auction House"
477,72 St (Q),Manhattan,40.7688,-73.95843,"East 72nd Street Playground, Session 73, Holy Trinity Greek Orthodox Cathedral, Face Gym, Manhattan Sephardic Congregation, 400 Spa, East Natural Therapy 88 Spa, David Bernstein Fine Art, The Sweet Shop NYC, Blooming Nails & Spa"
48,Avenue H (Q),Brooklyn,40.62927,-73.96164,"Ammy's Beauty Spa, Tznius Princess, Kent Theater, Lavi Arts, Element Beauty Lounge, Chabad-lubavitch Of Midwood, Neil Kerman Gallery, East Midwood Jewish Center, East Midwood Jewish Center, Chabad Of Ditmas Park"
49,Avenue J (Q),Brooklyn,40.62504,-73.9608,"Tznius Princess, Kent Theater, Lavi Arts, Element Beauty Lounge, Chabad-lubavitch Of Midwood, Kolbert Playground, Neil Kerman Gallery, Wild Voyager, The Judaica Place, East Midwood Jewish Center"
5,"36 Av (N,W)",Queens,40.756805,-73.92957,"Tantra Lounge, Bld Spa New York, Snowdonia, cultureNOW, Veronica's Bar, Kanga's Indoor Playcenter and Cafe, Vista Sky Lounge, Silver Screen Limo, Museum of the Moving Image, Fusion Lounge NY"
50,Avenue M (Q),Brooklyn,40.61762,-73.9594,"Wild Voyager, Kolbert Playground, Chabad-lubavitch Of Midwood, Peddlers and Parchment Escape, Bunny Martel Skin & Nail Care Center, The Judaica Place, East Midwood Jewish Center, East Midwood Jewish Center, Alda Laser Spa, Rejews Solar Information Sessions"
501,St George (SIR),Staten Island,40.64375,-74.07365,"Nordstrom Rack, National Lighthouse Museum, Barrett Triangle, Flagship Brewing Company, Empire Outlets, Richmond County Bank Ballpark, Staten Island University Hospital Community Park, Hypno-Tronic Comics, Jimmie Steiny's Pub, Municipal Parking Lot Farmers' Market"
502,Tompkinsville (SIR),Staten Island,40.636948,-74.07484,"Flagship Brewing Company, National Lighthouse Museum, Barrett Triangle, Nordstrom Rack, Tompkinsville Park, Every Thing Goes Book Cafe and Neighborhood Stage, Jimmie Steiny's Pub, Municipal Parking Lot Farmers' Market, Kills Boro Brewing Company, St. George Theatre"
51,"Kings Hwy (B,Q)",Brooklyn,40.60867,-73.95773,"Fun & Kosher World Wide Vacations, T.j.maxx, Marshalls, Target, T.J.Maxx, Kingsway Medispa & Wellness Center, Royal Edelweiss, Emma's Spa, Central Park Attractions, Parques Acuatico en Coney Slan"
52,Avenue U (Q),Brooklyn,40.5993,-73.95593,"Moody Flowers, Art Station, 5 Elements Spa & Wellness, Sheepshead Bay, Mellett Playground, Neuro Injury Specialists, RED KARAOKE LOUNGE, Juno Aesthetics, Emerald Beauty Spa, Alphabet City"
53,Neck Rd (Q),Brooklyn,40.595245,-73.95516,"Mellett Playground, Sheepshead Bay, Art Station, 5 Elements Spa & Wellness, Moody Flowers, Juno Aesthetics, RED KARAOKE LOUNGE, Neuro Injury Specialists, Emerald Beauty Spa, Sigal's Wellness Center"
54,"Sheepshead Bay (B,Q)",Brooklyn,40.586895,-73.954155,"Elen Beauty Studio, Homecrest Playground, Marshalls, Brooklyn Barrebell, Chabad Of Sheepshead Bay, RNR Worldwide Transportation, Tsob Tsobe Hookah Lounge, Fabulous Touch Spa & Wellness Center, Valet Auto Spa, Milady Medical Spa"
55,"Brighton Beach (B,Q)",Brooklyn,40.57762,-73.96137,"Brighton Beach, VK Skin SPA, Diamond Laser Spa, Chabad Lubavitch Of Manhattan Beach, Warpoint, Aestheticus, Golden Apple Spa, Love Your Body NYC, New Tours, Brighton Beach Playground"
56,Ocean Pkwy (Q),Brooklyn,40.576313,-73.9685,"Coney Island, Thunderbolt Roller Coaster, New York Aquarium, The Cyclone, Brooklyn Wrestling Club & Combat Center, Jackie's Department Store, St. Petersburg Global Trade House, Brighton Beach Playground, New Tours, Golden Apple Spa"
57,"W 8 St-NY Aquarium (F,Q)",Brooklyn,40.576126,-73.97594,"Coney Island, B&B Carousell, Luna Park in Coney Island, Thunderbolt Roller Coaster, New York Aquarium, The Cyclone, The Tickler, Coney Island Circus Sideshow, The Coney Island Museum, Coney Island History Project Walking Tour"
58,"Coney Island-Stillwell Av (D,F,N,Q)",Brooklyn,40.577423,-73.98123,"Coney Island Light, Place to Beach, Coney Art Walls, Ruby's Bar & Grill, Coney Island Tours, Sideshows by the Seashore, The Coney Island Museum, Coney Island Circus Sideshow, Coney Island History Project Walking Tour, Deno's Wonder Wheel Amusement Park"
59,9 Av (D),Brooklyn,40.646294,-73.99432,"Borough Park Manor Condominium, Boro Park Courts, Oceanic Capital, Youcheerspa, MongoSpa N.Y, Mongo Spa, 7th Ave Sunset Park Greenmarket, Melody Lanes"
6,"39 Av-Dutch Kills (N,W)",Queens,40.75288,-73.932755,"Clare Stokolosa artist, Materials for the Arts, Carolina Power Wellness, Flux Factory, PartiesMania, Doha Bar Lounge, Cavali New York, Esscape Room, Brooklyn Boulders, CookSingleNYC"
60,Fort Hamilton Pkwy (D),Brooklyn,40.640915,-73.9943,"ATELIER EXTENSIONS, Organicer, Deluxe Travel Store, Boro Park Courts, Borough Park Manor Condominium, Youcheerspa, Oceanic Capital, Simchonim, Broadway Roulette, Artistic Gallery"
601,"14 St (F,M,1,2,3)/6 Av (L)",Manhattan,40.738228,-73.99621,"Church of St. Francis Xavier, Center for Jewish History, Yeshiva University Museum, Rennert's Gallery, Genius Gems NYC, Kidding Around, Rehoboth Spa Lounge, Energy Bodywork, PhotoManhattan Photography School, Silk Day Spa"
602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",Manhattan,40.735737,-73.98995,"Union Square, Daryl Roth Theatre, Sam Adoquei, Well+Good, Healing Hands, Union Square Green Market, The Snow Show, SB Skin, Bodywork By Yves, Solo Restore Thai Massage"
603,"149 St-Grand Concourse (2,4,5)",Bronx,40.818375,-73.92735,"Longwood Art Gallery at Hostos, Scott Bleu Studios, Alquimia Integrative Healing, The Keylin Experience, En Foco Inc, Silver Hill Arts, Kuchuplum, Aaa3a, Willis Playground, The Moth"
604,"161 St-Yankee Stadium (B,D,4)",Bronx,40.827995,-73.92565,"The Dugout, Yankee Stadium Tours, Stan's Sports Bar, Heritage Field Playground, Macombs Dam Park, Burlington, Chuck E. Cheese’s, Franz Sigel Park, Marshalls, Joulez"
605,"168 St (A,C,1)",Manhattan,40.840717,-73.93956,"The Chabad House, National Track And Field Hall Of Fame, Nyrr Millrose Games, The Armory (Track), Enchantress Beauty, Audubon Playground, The High Bridge, Jr Luxury Ny, 5D Guide, Sylvan Terrace"
606,"Court Sq (E,G,M,7)",Queens,40.747845,-73.94383,"Diamante Esthetics New York City, healme.nyc, The Secret Theatre, Skin Philosophy, Yazan limousine inc, Cozy Art Land, The Cliffs at LIC, Rafferty Triangle, Diego Salazar Art Gallery, Local Project Art Space"
607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",Manhattan,40.749718,-73.98782,"H&M, Five Iron Golf, SEEUSATOURS, Serena Spa, Opentours, Harry Potter The Exhibition, Famous Drive, Herald Square, James Gordon Bennett Memorial, Greeley Square Park"
608,"4 Av (F,G)/9 St (R)",Brooklyn,40.670273,-73.98978,"Massage Envy - Park Slope, Chronic Brooklyn, Craftsman Ave, Friends of Ennis Playground, Plunge Pool Bar, Gallery Players, Hidden Gems Archery, Private Picassos, Upkeep, Bicycle Habitat"
609,"Bryant Pk (B,D,F,M)/5 Av (7)",Manhattan,40.754223,-73.981964,"Kreuther Handcrafted Chocolate, Picture Collection, New York Public Library - Bloomingdale Library, William Cullen Bryant Statue, Bryant Park, Clue Chase - Bryant Park, NYC Walking Tours, Brilliant Carbon, NYC Magic Show - The Parlour Of Deceptions, Saphira & Ventura Gallery"
61,50 St (D),Brooklyn,40.63626,-73.99479,"Deluxe Travel Store, Masbia Of Boro Park, Evrest Vr Amusement Park, Organicer, ATELIER EXTENSIONS, Nick's Bat Crawl, Keter Judaica, Boro Park Courts, Boro Park Ym-ywha, Simchonim"
610,"Grand Central-42 St (S,4,5,6,7)",Manhattan,40.751778,-73.976845,"Kenneth Cole, The Chanin Building, Thai Therapy Service, Chrysler Building, Siam Thai Traditional, Sailo, Massage By Netranie, Beauty & Body Aesthetics, Ford Foundation Building, Crush Wine Experiences"
611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",Manhattan,40.75731,-73.986755,"Hard Rock Cafe New York, Escape Games NYC, PlayStation Theater, Speakeasy, Die Softly: Immersive Murder Mystery Dinner Theater At Carmine's, Paramount Building, Court Watson, New York Welcome, The Lion King, Minskoff Theatre, Skechers"
612,"Lexington Av-53 St (E,M)/51 St (6)",Manhattan,40.757553,-73.969055,"Kur Skin Lab, Somethin' Jazz Club, Club Bonafide, Expired Milk Comedy, Room 52 NYC, CocuSocial, The Murder Mystery Company in New York, 320 Park Ave, St. Bartholomew's Church, Inside Park at St Bart's"
613,"Lexington Av (N,R,W)/59 St (4,5,6)",Manhattan,40.76266,-73.967255,"FACES Med SPA, Albina'spa, Berry Blonde Spa, Joel Beauty, Subway Inn, Hush Hip Hop Tours, Academy Theater at Lighthouse International, Maurice Badler Fine Jewelry, Argosy Books, Authentic Thai Massage Class NYC"
614,"59 St-Columbus Circle (A,B,C,D,1)",Manhattan,40.768295,-73.981735,"NY TOURS CENTRAL PARK, The Trump Spa, Globe Sculpture at Columbus Circle, Dante Park, Richard Tucker Square, Manhattan New York Temple, Eva & Morris Feld Gallery, Kiehl's Since 1851, AMC Loews Lincoln Square 13, Rose Theater"
615,New Utrecht Av (N)/62 St (D),Brooklyn,40.626472,-73.99635,"Evrest Vr Amusement Park, Masbia Of Boro Park, Keter Judaica, Aesthetics At Boro Park Ob/gyn, Nick's Bat Crawl, Boro Park Ym-ywha, Target Brooklyn Bensonhurst, 5ta Ave Sunset Park, St. George Athletic Center, gettransfer.com"
616,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",Queens,40.746643,-73.891335,"Olympia Billiards pool & snooker, Spa Bellagio, Spotnightclub, El Sancho, Giuseppe Verdi Monument, Diversity Plaza, Alfonso's Bar, O'connor's Tail, Da Tang Tai Chi Spa, 3 Aunties Thai Markt"
617,"Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)",Brooklyn,40.68446,-73.97689,"Target Atlantic Terminal, Area Infrared Sauna & Spa, The Montrose, Brooklyn Escape Room, Uncle Barry's, NYC Resistor, Continental, Crifs Dogs NYC, Fourth Avenue Pub, Gotham Archery Brooklyn"
618,"14 St (A,C,E)/8 Av (L)",Manhattan,40.740894,-74.00169,"Project Bee Wardrobe Consulting, Marisu Miranda Moda, Chisholm Larson Gallery, PH-D Rooftop Lounge, Giraudon New York, Chelsea Wine Vault, Red Rabbit Club, Neighborhood Goods, The Two Percent Gallery Tours, Li-Lac Chocolates"
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,40.725914,-73.99466,"Lynn Redgrave Theater, Kith, Experience Sicily, Temple Bar, Artspace, Bleecker Street Bar, Work Train Fight, Kith, Related Works, Les Miss"
62,55 St (D),Brooklyn,40.631435,-73.995476,"Evrest Vr Amusement Park, Masbia Of Boro Park, Deluxe Travel Store, Keter Judaica, Aesthetics At Boro Park Ob/gyn, Nick's Bat Crawl, Organicer, ATELIER EXTENSIONS, Boro Park Ym-ywha, Simchonim"
620,"Court St (R)/Borough Hall (2,3,4,5)",Brooklyn,40.69322,-73.99,"The Grid Hack, Walt Whitman Park, Pier 2 Roller Rink, Walt Whitman Park, eatwith, Secrets of New York Tour, McLaughlin Park, Brooklyn Borough Hall, Caribbean Social Club, The Ripped Bodice Brooklyn"
621,"Broadway Junction (A,C,J,L,Z)",Brooklyn,40.678333,-73.90532,"Callahan-kelly Playground, Fish Playground, Coustof Waxman, Howard Playground, Bott Welding And Consulting, The Evergreens Cemetery, Ocean Hill Deli Corp, Thomas Boyland Park, The Tiny Cupboard Comedy Club, Coco’s | The Collective Spa"
622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",Manhattan,40.71324,-74.0034,"Metro Tours - Walking Tours of New York City, St Andrew Church, City Hall Library, Alexander Hamilton Live, New York City Supreme Court, Triumph of the Human Spirit, African Burial Ground National Monument, Hall Des Lumieres, World Trade Center Transportation Hub, Tweed Courthouse"
623,"Canal St (J,N,Q,R,W,Z,6)",Manhattan,40.71953,-73.99989,"L.O.V.E. Machine Street Tattoo & Piercing, Peter Blum Gallery, Museum of Chinese in  America, Vermont Candle Company, Little Italy, Christmas in New York, Fueguia 1833, Peter Freeman, Inc., WeVenture New York City, Home Cooking New York"
624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",Manhattan,40.71411,-74.00858,"Hercules Art Studio Program, Zara, Gallery One, New York Vintners, Tribeca Comedy Lounge, Philip Williams Posters, Poster Museum, The Mysterious Bookshop, Sunnyside, BeFree Community Church"
625,"Delancey St (F)/Essex St (J,M,Z)",Manhattan,40.718613,-73.987434,"Regal, Park, The Delancey Rooftop, Hotel Chantelle, Cuchifritos Gallery + Project Space, Essex Street Market, Immersive Gamebox - Lower East Side, Pizza School NYC, The Pickle Guys, The Lower East Side Jewish Conservancy"
626,"Franklin Av (2,3,4,5)/Botanic Garden (S)",Brooklyn,40.67068,-73.95813,"Crown Heights Film Festival, FiveMyles, Doctor Ronald McNair Park, Tooker Alley, The Shakespeare Garden, Discovery Garden, Brooklyn Museum, Brooklyn Botanic Garden, Prospect Park Zoo, Drink"
627,"Franklin Av (C,S)",Brooklyn,40.68138,-73.95685,"Doris, Glorietta Baldy, Cynergy Spa, Friends and Lovers BK, Endless Life Brewing, The Fulton Grand, Blew Smoke, Rey Diving, Bearded Lady, Little Beast / Cereal Spa"
628,"Fulton St (A,C,J,Z,2,3,4,5)",Manhattan,40.710197,-74.00769,"NYC Healing and Massage, Leather Spa - Downtown, John Street United Methodist Church, Meridian Massage NYC, Questing NY, Quennell Rothschild & Partners, Brainxcape Escape Room Nyc, Blo Blow Dry Bar, Sage Wellness, EuroStyle SkinCare by Zori"
629,Lorimer St (L)/Metropolitan Av (G),Brooklyn,40.71406,-73.95027,"Quimby's Bookstore NYC, Good2go Spa, Union Pool, Mobil Car Service, Koscuiuszko Bridge, Night of Joy, Pete's Candy Store, Overture Spa, The Exley, The Brick Theater"
630,"Myrtle-Wyckoff Avs (L,M)",Brooklyn,40.699814,-73.91158,"Congregation Beit Aharon, Ridgewood Veterans Triangle, Liberty Department Stores II, Robert F. Kennedy Bridge, Svmmon, Sardine, Lorimoto Gallery, Level Art Gallery, Spa Heaven, Target Exterminating, Inc."
635,"South Ferry (1)/Whitehall St (R,W)",Manhattan,40.703087,-74.01299,"The White Horse Tavern, Bridge St, Krm Park, Cosmic Healing Room, Fearless Girl, Bowling Green, Seton Shrine, Staten Island Ferry, Top Dog Tours and Atlantic Yachting, Top Dog Tours NYC, Hudson River Greenway"
636,"Jay St-MetroTech (A,C,F,R)",Brooklyn,40.692337,-73.98594,"Brooklyn Commons At Metrotech Center, Vibe Nyc Tours, Urban Uncorked, Club DV8, Dreamland Roller Rink, Golconda Playground, House of Wax, Alamo Drafthouse Cinema, Bad Axe Throwing, T.J.Maxx"
64,71 St (D),Brooklyn,40.61959,-73.99886,"B66 Club, Outflation Discount, Hypnotherapy and Meditation, Sunshine Beauty Spa, Aesthetics At Boro Park Ob/gyn, Telco Stores, Brooklyn Dancesport Club"
65,79 St (D),Brooklyn,40.613503,-74.00061,"Garibaldi Playground, Marshalls, Bensonhurst, Outflation Discount, Argana Day Spa, Telco Stores"
66,18 Av (D),Brooklyn,40.607952,-74.00174,"Garibaldi Playground, Marshalls, Angel Day Spa, Bensonhurst, Benson Playground, Plant a Tree in Israel, Solis Liquor Corporation, BeBe Day Spa"
67,20 Av (D),Brooklyn,40.604557,-73.99817,"Plant a Tree in Israel, Solis Liquor Corporation, Benson Playground, Angel Day Spa, Marshalls, Bensonhurst, Garibaldi Playground, Chabad Of Bensonhurst, Jewish Community House Of Bensonhurst, BeBe Day Spa"
68,Bay Pkwy (D),Brooklyn,40.601875,-73.99373,"World By Shotglass, BeBe Day Spa, Bensonhurst Park, Chabad Of Bensonhurst, La Boheme Lounge, All NYC Yachts, Jewish Community House Of Bensonhurst, Seth Low Playground, Solis Liquor Corporation, Plant a Tree in Israel"
